company_name,company_industry,employee_count_range,city,platform
Therabody,Wellness and Fitness Services,201-500,Los Angeles,lever
Topaz Labs,Software Development,51-200,Dallas,lever
Framework,Education Administration Programs,51-200,Ashburn,lever
Pocket Worlds,"Technology, Information and Internet",51-200,Austin,lever
Airalo,Telecommunications,51-200,Delaware,lever
INflow Federal,IT Services and IT Consulting,11-50,Ashburn,lever
Serigraph,Printing Services,501-1000,West Bend,lever
Valence,"Technology, Information and Internet",51-200,New York City,lever
Rhombus,Software Development,51-200,Sacramento,lever
Ushur,Software Development,201-500,Santa Clara,lever
firsthand,Hospitals and Health Care,51-200,New York,lever
Dolls Kill,Retail,201-500,San Francisco,lever
Havenpark Communities,Real Estate,201-500,Orem,lever
Language Services Associates,Translation and Localization,1001-5000,Horsham,lever
Ritual,Wellness and Fitness Services,51-200,Culver City,lever
CleanSpark,"Technology, Information and Internet",11-50,Henderson,lever
Anyscale,Software Development,201-500,San Francisco,lever
Tovala,Food and Beverage Services,201-500,Chicago,lever
Hawaiian Host Group,Food and Beverage Manufacturing,201-500,Honolulu,lever
Telligen,Wellness and Fitness Services,501-1000,West Des Moines,lever
SQUIRE,Software Development,201-500,New York,lever
Neighbor,"Technology, Information and Internet",51-200,Lehi,lever
Rain,Financial Services,201-500,Santa Monica,lever
Zadara,IT Services and IT Consulting,51-200,Irvine,lever
5WPR,Public Relations and Communications Services,201-500,New York,lever
LightEdge Solutions,IT Services and IT Consulting,201-500,Des Moines,lever
Triple Whale,Software Development,51-200,Columbus,lever
Datalab USA,IT Services and IT Consulting,51-200,Germantown,lever
Above Lending,Financial Services,51-200,Northbrook,lever
ZEDEDA,Software Development,51-200,San Jose,lever
Peerspace,Consumer Services,51-200,San Francisco,lever
Lead Bank,Financial Services,51-200,Kansas City,lever
Sublime Systems,Construction,51-200,Somerville,lever
TeraWatt Infrastructure,"Transportation, Logistics, Supply Chain and Storage",51-200,San Francisco,lever
Lumivero,Software Development,201-500,Denver,lever
Atom Computing,IT Services and IT Consulting,51-200,Berkeley,lever
Curai,Hospitals and Health Care,51-200,Palo Alto,lever
Accurate Background,Human Resources Services,1001-5000,Irvine,lever
Loft Orbital,Defense and Space Manufacturing,201-500,San Francisco,lever
"Richard Fleischman & Associates, Inc.",,,,lever
Trust & Will,"Technology, Information and Internet",51-200,San Diego,lever
Viant Technology,Advertising Services,201-500,Irvine,lever
Truv,Financial Services,51-200,New York,lever
Agtonomy,Automation Machinery Manufacturing,11-50,San Francisco,lever
Prismic,IT Services and IT Consulting,51-200,San Francisco,lever
Paubox,Computer and Network Security,51-200,San Francisco,lever
Pattern Bioscience,Biotechnology Research,51-200,Austin,lever
US Mobile,Telecommunications,201-500,New York,lever
myPlace Health,Hospitals and Health Care,51-200,Los Angeles,lever
CoderPad,Software Development,51-200,San Francisco,lever
A.Team,Software Development,201-500,New York,lever
Inductive Automation,Automation Machinery Manufacturing,201-500,Folsom,lever
Highland Electric Fleets,Environmental Services,51-200,Beverly,lever
Sierra Club,Non-profit Organizations,501-1000,Oakland,lever
"WRA, Inc.",Environmental Services,201-500,San Rafael,lever
SewerAI,Software Development,51-200,Walnut Creek,lever
Prizeout,Advertising Services,51-200,New York,lever
Fizz,Social Networking Platforms,51-200,Palo Alto,lever
Machina Labs,Industrial Machinery Manufacturing,51-200,Los Angeles,lever
Via Separations,Manufacturing,51-200,Watertown,lever
Portage Point Partners,Business Consulting and Services,51-200,Chicago,lever
PadSplit,Real Estate,51-200,Atlanta,lever
Mission Cloud,IT Services and IT Consulting,501-1000,Los Angeles,lever
Dealerware,Retail Motor Vehicles,51-200,Austin,lever
Kodiak,Telecommunications,201-500,Plano,lever
National Immigration Law Center,Legal Services,51-200, Los Angeles,lever
Meeting Street Schools,Education,201-500,Charleston,lever
RahrBSG,Food and Beverage Services,51-200,Shakopee,lever
Trust Lab,IT Services and IT Consulting,51-200,Palo Alto,lever
Plaza Home Mortgage,Banking,501-1000,San Diego,lever
Dynamic Catholic,Non-profit Organizations,51-200,Greater Cincinnati Area,lever
"FinQuery, Formerly LeaseQuery",Software Development,201-500,Atlanta,lever
Qualified.com,Software Development,201-500,San Francisco,lever
Management Leadership for Tomorrow,Non-profit Organizations,1001-5000,Bethesda,lever
Project Healthy Minds,Software Development,11-50,New York City,lever
Complex NTWRK,Online Audio and Video Media,501-1000,Los Angeles,lever
Skydance Animation,Animation and Post-production,501-1000,Los Angeles,lever
WireScreen,Information Services,11-50,New York City,lever
"Dutch Pet, Inc.",Veterinary Services,51-200,Oakland,lever
Blue Wheel,Advertising Services,,Birmingham,lever
StrongDM,Software Development,51-200,Burlingame,lever
O'Donnell/Snider Construction,Construction,51-200,Houston,lever
Spice AI,"Technology, Information and Internet",11-50,Seattle,lever
intenseye,Software Development,51-200,New York,lever
Space Systems Integration LLC,Defense and Space Manufacturing,,Chantilly,lever
Marigold Health,Mental Health Care,11-50,Boston,lever
SBG Funding,Financial Services,51-200,New York,lever
"HiHello, Inc.",Software Development,51-200,Palo Alto,lever
Evocalize,Software Development,11-50,Seattle,lever
Willow Health,Mental Health Care,11-50,New York,lever
Amyris,Biotechnology Research,1001-5000,Emeryville,lever
StubHub,Software Development,1001-5000,New York,lever
Capsule,Software Development,1001-5000,Made in the USA.  ,lever
Contrast Security,Software Development,201-500,Pleasanton,lever
Circle Medical,Hospitals and Health Care,201-500,San Francisco,lever
Minted,Internet Publishing,501-1000,San Francisco,lever
CARTO,"Technology, Information and Internet",201-500,New York,lever
Client Solution Architects,IT Services and IT Consulting,201-500,Virginia Beach,lever
Sitetracker,Software Development,201-500,Montclair,lever
Printify,Software Development,501-1000,San Francisco,lever
Mammoth Biosciences,Biotechnology Research,51-200,Brisbane,lever
Gravie,Insurance,501-1000, Minneapolis,lever
Curology,Wellness and Fitness Services,501-1000,San Diego,lever
Bestow,Software Development,201-500,Dallas,lever
Outrider,Software Development,201-500,Golden,lever
Homebound,Construction,201-500,San Francisco,lever
Labelbox,Software Development,201-500,San Francisco,lever
Vaxcyte,Biotechnology Research,51-200,San Carlos,lever
Wasabi Technologies,Software Development,201-500,Boston,lever
LeanTaaS,Software Development,201-500,Santa Clara,lever
Foxit Software,IT Services and IT Consulting,,Fremont,lever
Logically,IT Services and IT Consulting,51-200,Dublin,lever
TodayTix Group,Entertainment Providers,201-500,New York,lever
BioAgilytix Labs,Pharmaceutical Manufacturing,1001-5000,Durham,lever
Airship,Software Development,201-500,Portland,lever
Mastery Schools,Education Administration Programs,1001-5000,Philadelphia,lever
CreatorIQ,Software Development,201-500,Culver City,lever
Pivotal,Aviation and Aerospace Component Manufacturing,"10,000+",Palo Alto,lever
Centuria Corporation,IT Services and IT Consulting,51-200,Reston,lever
Ouster,Automation Machinery Manufacturing,201-500,San Francisco,lever
Cyara,Software Development,201-500,Redwood City,lever
Buck Mason,Retail Apparel and Fashion,51-200,Los Angeles,lever
Tinder,Software Development,1001-5000,West Hollywood,lever
E-Space,Telecommunications,51-200,Arlington,lever
Aegis Project Controls,Construction,51-200,Silver Spring,lever
Thistle Health Inc.,Food and Beverage Manufacturing,201-500,San Francisco,lever
ServiceRocket,Software Development,201-500,Palo Alto,lever
Apptegy,Education Administration Programs,201-500,Little Rock,lever
Valdes Architecture & Engineering,Design Services,201-500,Lombard,lever
Study.com,E-Learning Providers,1001-5000,Mountain View,lever
Vistar Media,Advertising Services,201-500,"Vistar Global HQ, NYC",lever
Houzz,Software Development,1001-5000,West Hollywood,lever
Concord,IT Services and IT Consulting,1001-5000,Minneapolis,lever
Velo3D,Machinery Manufacturing,201-500,Fremont,lever
Savii,IT Services and IT Consulting,,Raleigh,lever
Replicant,Software Development,201-500,San Francisco,lever
Simulmedia,Software Development,51-200,New York,lever
Hakkoda,IT Services and IT Consulting,51-200,Boulder,lever
Super,Software Development,1001-5000,San Francisco,lever
Bungalow,Real Estate,51-200,San Francisco,lever
Everly Health,Wellness and Fitness Services,501-1000,Austin,lever
Day One Biopharmaceuticals,Biotechnology Research,51-200,Brisbane,lever
Doran Jones Inc.,IT Services and IT Consulting,51-200,Charlotte,lever
Bright Machines,Software Development,201-500,San Francisco,lever
Torch,Retail Health and Personal Care Products,201-500,Irvine,lever
Vendavo,Software Development,501-1000,Denver,lever
Firstup,Software Development,201-500,San Francisco,lever
M13,Venture Capital and Private Equity Principals,51-200,Santa Monica,lever
VergeSense,Software Development,51-200,Mountain View,lever
Vida Health,Wellness and Fitness Services,501-1000,San Francisco,lever
Noodle,Education Administration Programs,501-1000,New York,lever
CrossCountry Consulting,Business Consulting and Services,1001-5000,McLean,lever
Platinum Technologies,IT Services and IT Consulting,11-50,Falls Church,lever
Elevate Labs,Software Development,51-200,San Francisco,lever
Doran Jones,IT Services and IT Consulting,51-200,Charlotte,lever
Serán BioScience,Biotechnology,51-200,Bend,lever
AngelList,"Technology, Information and Internet",,San Francisco,lever
Brightseed,Biotechnology,51-200,San Francisco,lever
Shef,"Technology, Information and Internet",51-200,San Francisco,lever
Space Systems Integration,Defense and Space Manufacturing,11-50,Chantilly,lever
SKYLINE CONSTRUCTION,Construction,201-500,San Francisco,lever
Ellevation Education,Education Administration Programs,201-500,Boston,lever
Tokai Rika Group,Manufacturing,1001-5000,Plymouth,lever
Carto,Software Development,201-500,New York,lever
Hevo Data,IT Services and IT Consulting,201-500,San Francisco,lever
January,Financial Services,51-200,New York,lever
RapidAI,Medical Equipment Manufacturing,201-500,San Mateo,lever
Emi Labs,Software Development,51-200,San Francisco,lever
GR0,Advertising Services,51-200,Los Angeles,lever
Superside,Design Services,"5001-10,000",Wilmington,lever
"Mercedes-Benz Research & Development North America, Inc.",Motor Vehicle Manufacturing,"10,000+",Sunnyvale,lever
Zimperium,Computer and Network Security,201-500,Dallas,lever
Mindbloom,Mental Health Care,51-200,New York,lever
ANA,Defense and Space Manufacturing,11-50,Miami,lever
Asian Health Services,Medical Practices,201-500,Oakland,lever
Academia.edu,Software Development,51-200,SAN FRANCISCO,lever
Vial,Biotechnology Research,51-200,San Francisco,lever
RXR,Real Estate,501-1000,New York,lever
The Watermark Hotel,Hospitality,501-1000,Bethesda,lever
Drivemode,"Technology, Information and Internet",11-50,Mountain View,lever
Roo,Hospitals and Health Care,201-500,San Francisco,lever
Conversant Group,IT Services and IT Consulting,201-500,Chattanooga,lever
CALSTART,Non-profit Organizations,201-500,Pasadena,lever
Passport,Freight and Package Transportation,201-500,North America,lever
Mytra,Automation Machinery Manufacturing,51-200,South San Francisco,lever
SpawGlass,Construction,501-1000,San Antonio,lever
Gurobi Optimization,Software Development,51-200,Beaverton,lever
Pronto,"Technology, Information and Internet",201-500,San Francisco,lever
charity: water,Non-profit Organizations,201-500,Franklin,lever
DN Tanks,Construction,201-500,Wakefield,lever
Autofi,Retail Motor Vehicles,51-200,San Francisco,lever
Innovive Health,Hospitals and Health Care,501-1000,Medford,lever
Super charge,IT Services and IT Consulting,1-10,Lynnwood,lever
Clozd,"Technology, Information and Internet",51-200,Lehi,lever
Ryan Herco Flow Solutions,Wholesale,201-500,Burbank,lever
Novir,Biotechnology Research,11-50,Milwaukee,lever
Eargo,Medical Equipment Manufacturing,201-500,San Jose,lever
Vibrent Health,IT Services and IT Consulting,201-500,Fairfax,lever
First Entertainment Credit Union,Banking,201-500,Los Angeles,lever
Gynger,Financial Services,11-50,New York,lever
Beam Benefits,Insurance,201-500,Columbus,lever
Kyruus Health,Hospitals and Health Care,201-500,Boston,lever
Feld Entertainment,Entertainment Providers,1001-5000,Palmetto,lever
Optimism,Internet Publishing,51-200,New York,lever
Virtus,Insurance,51-200,Overland Park,lever
Alignable,Social Networking Platforms,51-200,Boston,lever
Oleria,Software Development,51-200,Seattle,lever
Rapid Micro Biosystems,Biotechnology Research,201-500,Lowell,lever
Riverdale Country School,Primary and Secondary Education,201-500,Bronx,lever
Transfr,Software Development,201-500,New York,lever
WeRide.ai,IT Services and IT Consulting,201-500,San Jose,lever
Heartbeat Health,Hospitals and Health Care,51-200,New York,lever
Woven Care,Hospitals and Health Care,201-500,Colorado Springs,lever
Badger Maps,IT Services and IT Consulting,51-200,San Francisco,lever
Fate Therapeutics,Pharmaceutical Manufacturing,501-1000,San Diego,lever
Authentic8,Software Development,51-200,Redwood City,lever
TodayTix Group (TTG),Software Development,,New York,lever
Berkshire Hathaway Homestate Companies - Workers Compensation Division,Insurance,501-1000,San Francisco,lever
YouVersion,Religious Institutions,201-500,Edmond,lever
RFA,IT Services and IT Consulting,501-1000,,lever
Siete Family Foods,Food and Beverage Services,51-200,Austin,lever
Texas Original,Alternative Medicine,11-50,Manchaca,lever
Albedo,Aviation and Aerospace Component Manufacturing,51-200,Denver,lever
Koombea,IT Services and IT Consulting,51-200,Miami,lever
Silverback Strategies,Advertising Services,51-200,Arlington,lever
Summit Management Corporation,Hospitality,11-50,Atlanta,lever
Bluesight,Software Development,51-200,Alexandria,lever
Church at the Park,Non-profit Organizations,51-200,Salem,lever
Certify,Hospitals and Health Care,201-500,New York,lever
Renewal by Andersen of Central Virginia,Construction,51-200,Richmond,lever
Egen,IT Services and IT Consulting,1001-5000,Naperville,lever
North Star BlueScope Steel,Mining,201-500,Delta,lever
Thomas Park,Real Estate,11-50,Annapolis,lever
"Xilis, Inc.",Pharmaceutical Manufacturing,51-200,Durham,lever
LCBC Church,Religious Institutions,51-200,Manheim,lever
Monster Reservations Group,Travel Arrangements,201-500,Myrtle Beach,lever
Zūm,Software Development,201-500,Redwood City,lever
Renewal by Andersen - Tiffee Companies,Construction,11-50,Portland,lever
PeopleFun,Mobile Gaming Apps,,Richardson,lever
Sparkrock,IT Services and IT Consulting,51-200,Chicago,lever
Welo Data Talent,"Technology, Information and Internet",1-10,New York,lever
Influ2,Software Development,51-200,New York,lever
CX2,Defense and Space Manufacturing,,El Segundo,lever
"Diversified Automation, Inc.",Automation Machinery Manufacturing,,Louisville,lever
Payabli,"Technology, Information and Internet",51-200,Miami ,lever
Storygrounds,Entertainment Providers,11-50,San Francisco,lever
InterAction,Public Policy Offices,201-500,Washington,lever
SupportNinja,Outsourcing and Offshoring Consulting,1001-5000,Austin,lever
LINK Home Therapy,Wellness and Fitness Services,51-200,Great Neck,lever
World Relief Corporation,Non-profit Organizations,1001-5000,Baltimore,lever
OpenGov,IT Services and IT Consulting,501-1000,San Jose,lever
World Relief,Non-profit Organizations,1001-5000,Baltimore,lever
MindTickle,IT Services and IT Consulting,501-1000,San Francisco,lever
EasyPost,Software Development,201-500,Lehi,lever
Loadsmart,"Transportation, Logistics, Supply Chain and Storage",501-1000,Chicago,lever
Richards Building Supply,Retail,501-1000,Homer Glen,lever
Results for Development,International Trade and Development,201-500,Washington,lever
DISQO,Software Development,201-500,Glendale,lever
Immuta,Software Development,201-500,Boston,lever
ESO,Software Development,501-1000,Austin,lever
Plivo,Software Development,201-500,Austin,lever
EvolutionIQ,Software Development,51-200,New York,lever
WorkWave,Software Development,501-1000,Holmdel,lever
Actian Corporation,Manufacturing,501-1000,Sunnyvale,lever
BLOOM,Child Day Care Services,"5001-10,000",,lever
Tandem,"Technology, Information and Internet",51-200,New York,lever
Getaround,Internet Marketplace Platforms,201-500,San Francisco,lever
Viant,Insurance,501-1000,Naperville,lever
Teamshares,Financial Services,51-200,Brooklyn,lever
Synapse,Marketing Services,51-200,New York,lever
TrueAccord,Financial Services,201-500,130,lever
Reliable Robotics,Defense and Space Manufacturing,51-200,Mountain View,lever
Siteimprove,Software Development,501-1000,Bloomington,lever
PingCAP,Software Development,201-500,Sunnyvale,lever
Centerfield,Advertising Services,1001-5000,Los Angeles,lever
Scality,Software Development,201-500,San Francisco,lever
Phoenix Tailings,Mining,51-200,Woburn,lever
Edpuzzle,E-Learning Providers,201-500,San Francisco,lever
Frontapp,Professional Services,201-500,San Francisco,lever
KDInfotech,IT Services and IT Consulting,51-200,San Jose,lever
BrightEdge,Software Development,501-1000,Foster City,lever
The Voleon Group,Financial Services,201-500,Berkeley,lever
Nextech Systems,Software Development,201-500,Tampa,lever
FreedomPay,IT Services and IT Consulting,501-1000,Philadelphia,lever
Analytic Partners,Advertising Services,201-500,Miami,lever
Pendulum,IT Services and IT Consulting,11-50,Alexandria,lever
Voltus,Utilities,201-500,San Francisco,lever
HappyCo,Software Development,201-500,Carlsbad,lever
Kinsta,"Technology, Information and Internet",201-500,West Hollywood,lever
15Five,Software Development,501-1000,San Francisco,lever
Tackle.io,Software Development,201-500,Remote,lever
Gorilla Logic,Software Development,501-1000,Broomfield,lever
Lindblad Expeditions,Travel Arrangements,501-1000,New York,lever
WorkRamp,"Technology, Information and Internet",51-200,San Francisco,lever
Govini,Software Development,51-200,Arlington,lever
Connor Group,Professional Services,501-1000,United States,lever
Kodiak Robotics,Truck Transportation,201-500,Mountain View,lever
Quartzy,Software Development,51-200,Hayward,lever
Insidesource,Furniture and Home Furnishings Manufacturing,201-500,San Carlos,lever
Pumpkin,Insurance,51-200,New York,lever
MissionWired,Advertising Services,,Washington,lever
San Francisco Giants,Spectator Sports,1001-5000,San Francisco,lever
WatchGuard Technologies,Computer and Network Security,1001-5000,Seattle,lever
Kyverna Therapeutics,Biotechnology Research,51-200,Emeryville,lever
LogRocket,Software Development,501-1000,Boston,lever
"Wachter, Inc.",IT Services and IT Consulting,1001-5000,Lenexa,lever
Resilinc,Software Development,201-500,Milpitas,lever
Merlin Labs,Defense and Space Manufacturing,51-200,Boston,lever
RQM+,Business Consulting and Services,501-1000,Monroeville,lever
strongDM,Software Development,51-200,Burlingame,lever
Panopto,IT Services and IT Consulting,51-200,Seattle,lever
Popmenu,Software Development,201-500,Atlanta,lever
Planet Technologies,IT Services and IT Consulting,201-500,Gaithersburg,lever
Shippo,Software Development,201-500,San Francisco,lever
Orum,Software Development,51-200,"Remote, USA",lever
Tilda Research,Biotechnology Research,11-50,Tustin,lever
Kiddom,E-Learning Providers,51-200,San Francisco,lever
Sesame,Consumer Services,51-200,New York,lever
Kong Inc.,Software Development,501-1000,San Francisco,lever
Buy Box Experts,Defense and Space Manufacturing,51-200,Lindon,lever
Posh,Software Development,201-500,Boston,lever
Truveris,IT Services and IT Consulting,51-200,Wilmington,lever
Zotec Partners,Hospitals and Health Care,501-1000,Carmel,lever
VEVO,Broadcast Media Production and Distribution,501-1000,New York,lever
Formstack,"Technology, Information and Internet",201-500,Fishers,lever
Valorem Reply,IT Services and IT Consulting,201-500,Kansas City,lever
Mango Languages,E-Learning Providers,51-200,Detroit,lever
Heartworks Early Education,Education Administration Programs,,Burlington,lever
Flash,IT Services and IT Consulting,501-1000,Austin,lever
Verse,Software Development,51-200,New York,lever
Windfall,Software Development,51-200,San Francisco,lever
Curri,"Technology, Information and Internet",51-200,Ventura,lever
Cardless,"Technology, Information and Internet",11-50,San Francisco,lever
Cambium Networks,Telecommunications,501-1000,Rolling Meadows,lever
Craft.co,Software Development,51-200,San Francisco,lever
Dave,Financial Services,501-1000,Los Angeles,lever
Plus,Software Development,201-500,Santa Clara,lever
Madison Logic,Marketing Services,201-500,New York,lever
Terraformation,Environmental Services,51-200,Waimea,lever
H1,Software Development,501-1000,New York,lever
Wolverine Building Group,Construction,51-200,Grand Rapids,lever
Legacy Service Partners,Consumer Services,1001-5000,Tampa,lever
ISEE,"Transportation, Logistics, Supply Chain and Storage",51-200,Cambridge,lever
Cin7,Software Development,201-500,Denver,lever
Belvedere Trading,Software Development,201-500,Chicago,lever
EDpuzzle,Education,201-500,San Francisco,lever
WisdomTree,Financial Services,201-500,New York,lever
Hinge,Software Development,201-500,New York,lever
Umpqua Health,Hospitals and Health Care,51-200,Roseburg,lever
Atmosera,IT Services and IT Consulting,51-200,Beaverton,lever
Kafene,Financial Services,51-200,New York,lever
DearDoc,"Technology, Information and Internet",201-500,New York,lever
Q Bio,Biotechnology,51-200,San Carlos,lever
M+R,Public Relations and Communications Services,201-500,Washington,lever
Hallow,Wellness and Fitness Services,201-500,Chicago,lever
Trusted Health,Software Development,1001-5000,San Francisco,lever
NOBULL,Sporting Goods Manufacturing,201-500,Boston,lever
Red Canyon Engineering & Software,Defense and Space Manufacturing,11-50,Denver,lever
DeleteMe,Software Development,51-200,Boston,lever
Teikametrics,"Technology, Information and Internet",201-500,Boston,lever
BizLibrary,E-Learning Providers,51-200,Town and Country,lever
Magnopus,"Technology, Information and Media",201-500,Los Angeles,lever
Oleria Security,Software Development,11-50,Seattle,lever
Thrive Causemetics,Wellness and Fitness Services,51-200,Bellevue,lever
Deposco,IT Services and IT Consulting,201-500,Alpharetta,lever
Esalen Institute,Wellness and Fitness Services,51-200,Big Sur,lever
mabl,Software Development,51-200,Boston,lever
Tonkean,Software Development,51-200,Palo Alto,lever
Retro Biosciences,Biotechnology Research,,Redwood City,lever
Agate Software,Software Development,51-200,Okemos,lever
MentorMate,IT Services and IT Consulting,501-1000,Minneapolis,lever
Science Exchange,Software Development,51-200,San Francisco,lever
Metabase,IT Services and IT Consulting,51-200,San Francisco,lever
IntelyCare,Staffing and Recruiting,"5001-10,000",Quincy,lever
Rently,Real Estate,501-1000,Camarillo,lever
TradeCentric,Software Development,51-200,Charlottesville,lever
Prosper Marketplace,Financial Services,201-500,San Francisco,lever
The Real Deal,Online Audio and Video Media,501-1000,NY,lever
Recor Medical,Medical Equipment Manufacturing,201-500,Palo Alto,lever
Verifiable,Software Development,51-200,Austin,lever
Qualified,Software Development,201-500,San Francisco,lever
Swiftly,Software Development,51-200,Seattle,lever
SheerID,Software Development,201-500,Portland,lever
Qloo,"Technology, Information and Internet",51-200,New York,lever
Revenue Analytics,IT Services and IT Consulting,51-200,Atlanta,lever
International Refugee Assistance Project,Law Practice,51-200,New York,lever
Grove Collaborative,Retail,1001-5000,San Francisco,lever
SmartBug Media,Advertising Services,201-500,Newport Beach,lever
Arbol,Software Development,51-200,New York,lever
Injective Labs,"Technology, Information and Internet",51-200,New York ,lever
Topia,Software Development,51-200,San Francisco,lever
SkyGrid,Aviation and Aerospace Component Manufacturing,51-200,Austin,lever
Meeting Tomorrow,Events Services,51-200,Chicago,lever
Morning Consult,Data Infrastructure and Analytics,501-1000,Washington,lever
VEIR,Utilities,51-200,Woburn,lever
SkySlope,Software Development,51-200,Sacramento,lever
Wolverine Trading,Financial Services,201-500,Chicago,lever
Collective[i],Software Development,51-200,New York,lever
Kira Learning,Software Development,51-200,Palo Alto,lever
Fi,"Technology, Information and Internet",501-1000,New York,lever
FORM,Software Development,201-500,Quincy,lever
Research Innovations Incorporated,Software Development,201-500,Alexandria,lever
TD Thornton,Business Consulting and Services,11-50,Sunnyvale,lever
GHJ,Accounting,1001-5000,Los Angeles,lever
"Cprime, Inc",IT Services and IT Consulting,501-1000,San Mateo,lever
Rigetti Computing,IT Services and IT Consulting,51-200,Berkeley,lever
Twelve Labs,Software Development,51-200,San Francisco,lever
Orkes,Software Development,51-200,Cupertino,lever
Simbe Robotics,Retail,11-50,South San Francisco,lever
Nautical Commerce,Software Development,11-50,New York,lever
PackageX,Software Development,51-200,New York,lever
CyberCube,Insurance,51-200,San Francisco,lever
Bellwether,Business Consulting and Services,201-500,Los Angeles,lever
Amaze,Software Development,51-200,San Francisco,lever
Archive,Software Development,51-200,San Francisco Bay Area,lever
Rivos Inc.,Computer Hardware Manufacturing,201-500,Santa Clara,lever
LiveOak Fiber,Telecommunications,11-50,Brunswick,lever
Divergent,"Technology, Information and Internet",,Torrance,lever
Array Labs,Defense and Space Manufacturing,11-50,Palo Alto,lever
Bioenergy Devco,Renewable Energy Power Generation,51-200,Annapolis,lever
Fifth Wheel Freight,Truck Transportation,51-200,Kentwood,lever
Inspiration Mobility,Financial Services,51-200,Washington,lever
SkyPoint Cloud,IT Services and IT Consulting,51-200,Lake Oswego,lever
Zus Health,Software Development,51-200,Boston,lever
Raya,"Technology, Information and Internet",201-500,Los Angeles,lever
Payactiv,Financial Services,201-500,San Jose,lever
Pelago,Hospitals and Health Care,51-200,New York,lever
Traackr,"Technology, Information and Internet",51-200,San Francisco,lever
MCRA,Medical Equipment Manufacturing,201-500,Washington,lever
Azul,Software Development,201-500,Sunnyvale,lever
PopSockets,Manufacturing,51-200,Boulder,lever
Betr,Spectator Sports,51-200,Miami,lever
Spin.AI,Security and Investigations,51-200,Palo Alto,lever
Pison,Software Development,51-200,Boston,lever
Epic IO Technologies,IT Services and IT Consulting,51-200,Fort Mill,lever
Exygy,IT Services and IT Consulting,11-50,San Francisco,lever
IMO Health,IT Services and IT Consulting,201-500,Rosemont,lever
Empowerly,E-Learning Providers,51-200,San Francisco,lever
Findem,Software Development,51-200,Redwood City,lever
Crosslake Technologies,Business Consulting and Services,201-500,Charlotte,lever
Gage Cannabis,Manufacturing,51-200,Detroit,lever
"Infinitus Systems, Inc.",Software Development,51-200,San Francisco,lever
honeycomb.io,Software Development,201-500,San Francisco,lever
Creator Deck,Advertising Services,11-50,San Francisco,lever
Evergrow,Financial Services,11-50,San Francisco,lever
August Bioservices,,11-50,Nashville,lever
Ollie,Manufacturing,51-200,New York,lever
Regard,Software Development,51-200,New York,lever
Vesta,Software Development,51-200,San Francisco ,lever
hatch I.T.,Staffing and Recruiting,11-50,Tysons,lever
Recast Software,Software Development,51-200,St. Louis Park,lever
Stardog,Software Development,51-200,Arlington,lever
Blueland,Retail,51-200,New York,lever
WeInfuse,Software Development,51-200,Austin,lever
Liatrio,IT Services and IT Consulting,51-200,Chico,lever
iota Biosciences,Biotechnology,51-200,Alameda,lever
Galvanick,Software Development,11-50,Seattle,lever
VivSoft,IT Services and IT Consulting,51-200,Ashburn,lever
Endpoint Clinical,Pharmaceutical Manufacturing,201-500,Wakefield,lever
"Rocket Communications, Inc.",Software Development,51-200,San Francisco,lever
Leadr,Software Development,51-200,Dallas,lever
The Bouqs Company,Retail,51-200,Marina del Rey,lever
lulafit,Real Estate,51-200,Chicago,lever
Pendulum Therapeutics,Biotechnology,51-200,San Francisco,lever
EcoCart,"Technology, Information and Internet",51-200,San Francisco,lever
Bolster,Design Services,51-200,Los Altos,lever
Clever Inc.,Software Development,201-500,San Francisco,lever
ClearEdge,IT Services and IT Consulting,51-200,Jessup,lever
"Tagup, Inc.",Software Development,11-50,Boston,lever
Building Blocks Early Learning Center,Education Administration Programs,201-500,New Canaan,lever
Marlin Steel Wire Products,Manufacturing,11-50,Baltimore,lever
Project Kitty Hawk,Education Administration Programs,,Chapel Hill,lever
MicroVentures,Investment Banking,51-200,Austin,lever
Addition Wealth,Financial Services,11-50,New York,lever
Sakon,Telecommunications,501-1000,Concord,lever
Unify Consulting,Business Consulting and Services,201-500,Kirkland,lever
Altoida,IT Services and IT Consulting,11-50,Washington,lever
"Belvedere Trading, LLC",Financial Services,201-500,Chicago,lever
McChrystal Group,Business Consulting and Services,51-200,Alexandria,lever
Curai Health,Hospitals and Health Care,51-200,Palo Alto,lever
"Spry Methods, Inc.",IT Services and IT Consulting,51-200,McLean,lever
SG Energy Solutions,Oil and Gas,51-200,Southfield,lever
Franklin,Airlines and Aviation,51-200,Torrington,lever
WEBTOON,Entertainment Providers,,Los Angeles,lever
Newforma,Software Development,51-200,Boston,lever
PeopleGrove,Software Development,51-200,San Francisco,lever
Just Fare,Food and Beverage Services,11-50,Oakland,lever
Nimble Talent,Advertising Services,11-50,Boston,lever
ArteraAI,Hospitals and Health Care,,Los Altos,lever
Education at Work,Non-profit Organizations,501-1000,Tempe,lever
Liquid AI,Information Services,51-200,Cambridge,lever
Aiwyn,Accounting,51-200,Charlotte,lever
Fractional AI,"Technology, Information and Internet",11-50,San Francisco,lever
"Quest Analytics®,LLC",IT Services and IT Consulting,201-500,Overland Park,lever
Idealist Consulting,IT Services and IT Consulting,11-50,Portland,lever
Thrive Causemetics Inc.,Personal Care Product Manufacturing,,Bellevue,lever
"Quantum Circuits, Inc.",Computer Hardware Manufacturing,,New Haven,lever
